1,113,0.037037037037037035
1,123,0.037037037037037035
1,124,0.037037037037037035
1,111,0.037037037037037035
1,1111,0.037037037037037035
1,315,0.07407407407407407
1,1112,0.037037037037037035
1,1113,0.037037037037037035
1,313,0.037037037037037035
1,1114,0.037037037037037035
1,1115,0.037037037037037035
1,311,0.07407407407407407
1,118,0.037037037037037035
1,119,0.037037037037037035
1,1110,0.037037037037037035
1,131,0.037037037037037035
4,3111,0.015384615384615385
4,115,0.03076923076923077
4,111,0.015384615384615385
4,435,0.015384615384615385
4,433,0.015384615384615385
4,434,0.015384615384615385
4,43,0.015384615384615385
4,431,0.015384615384615385
4,432,0.015384615384615385
4,41,0.015384615384615385
4,4111,0.015384615384615385
4,4110,0.015384615384615385
4,4510,0.015384615384615385
4,122,0.015384615384615385
4,444,0.015384615384615385
4,445,0.015384615384615385
4,441,0.015384615384615385
4,442,0.015384615384615385
4,443,0.015384615384615385
4,315,0.03076923076923077
4,313,0.015384615384615385
4,311,0.015384615384615385
4,418,0.015384615384615385
4,453,0.015384615384615385
4,417,0.015384615384615385
4,454,0.015384615384615385
4,416,0.03076923076923077
4,451,0.015384615384615385
4,415,0.015384615384615385
4,452,0.015384615384615385
4,457,0.015384615384615385
4,458,0.015384615384615385
4,455,0.03076923076923077
4,419,0.015384615384615385
4,456,0.015384615384615385
4,459,0.015384615384615385
4,414,0.015384615384615385
4,413,0.015384615384615385
4,412,0.015384615384615385
4,411,0.015384615384615385
4,3115,0.015384615384615385
4,327,0.015384615384615385
4,328,0.015384615384615385
4,323,0.015384615384615385
4,324,0.015384615384615385
4,325,0.015384615384615385
4,326,0.015384615384615385
4,461,0.015384615384615385
4,321,0.015384615384615385
4,322,0.015384615384615385
4,462,0.015384615384615385
4,463,0.015384615384615385
4,426,0.015384615384615385
4,464,0.015384615384615385
4,465,0.015384615384615385
4,421,0.015384615384615385
4,423,0.03076923076923077
4,422,0.015384615384615385
4,425,0.015384615384615385
4,424,0.015384615384615385
3,116,0.02040816326530612
3,117,0.02040816326530612
3,3110,0.02040816326530612
3,338,0.02040816326530612
3,114,0.02040816326530612
3,3111,0.02040816326530612
3,115,0.061224489795918366
3,3112,0.02040816326530612
3,318,0.02040816326530612
3,113,0.02040816326530612
3,319,0.02040816326530612
3,316,0.02040816326530612
3,111,0.02040816326530612
3,317,0.02040816326530612
3,332,0.02040816326530612
3,314,0.02040816326530612
3,333,0.02040816326530612
3,312,0.02040816326530612
3,331,0.02040816326530612
3,313,0.02040816326530612
3,336,0.02040816326530612
3,337,0.02040816326530612
3,311,0.02040816326530612
3,334,0.02040816326530612
3,118,0.02040816326530612
3,335,0.02040816326530612
3,431,0.02040816326530612
3,432,0.02040816326530612
3,131,0.04081632653061224
3,3113,0.02040816326530612
3,3114,0.02040816326530612
3,3115,0.02040816326530612
3,327,0.02040816326530612
3,328,0.02040816326530612
3,122,0.02040816326530612
3,323,0.02040816326530612
3,324,0.02040816326530612
3,325,0.02040816326530612
3,326,0.02040816326530612
3,321,0.02040816326530612
3,322,0.02040816326530612
3,426,0.02040816326530612
3,423,0.04081632653061224
3,425,0.02040816326530612
3,424,0.02040816326530612
2,116,0.02857142857142857
2,117,0.02857142857142857
2,114,0.02857142857142857
2,115,0.02857142857142857
2,112,0.02857142857142857
2,113,0.02857142857142857
2,111,0.02857142857142857
2,315,0.02857142857142857
2,312,0.05714285714285714
2,313,0.08571428571428572
2,311,0.05714285714285714
2,118,0.02857142857142857
2,119,0.05714285714285714
2,1110,0.02857142857142857
2,131,0.02857142857142857
2,125,0.02857142857142857
2,221,0.02857142857142857
2,126,0.02857142857142857
2,222,0.02857142857142857
2,223,0.02857142857142857
2,121,0.02857142857142857
2,122,0.02857142857142857
2,123,0.02857142857142857
2,124,0.02857142857142857
2,1111,0.02857142857142857
2,1112,0.02857142857142857
2,1113,0.02857142857142857
2,1114,0.02857142857142857
2,1115,0.05714285714285714
1,125,0.037037037037037035
1,116,0.037037037037037035
1,126,0.037037037037037035
1,117,0.037037037037037035
1,114,0.037037037037037035
1,115,0.037037037037037035
1,121,0.037037037037037035
1,112,0.037037037037037035
1,122,0.037037037037037035
1,113,0.037037037037037035
1,123,0.037037037037037035
1,124,0.037037037037037035
1,111,0.037037037037037035
1,1111,0.037037037037037035
1,315,0.07407407407407407
1,1112,0.037037037037037035
1,1113,0.037037037037037035
1,313,0.037037037037037035
1,1114,0.037037037037037035
1,1115,0.037037037037037035
1,311,0.07407407407407407
1,118,0.037037037037037035
1,119,0.037037037037037035
1,1110,0.037037037037037035
1,131,0.037037037037037035
4,3111,0.015384615384615385
4,115,0.03076923076923077
4,111,0.015384615384615385
4,435,0.015384615384615385
4,433,0.015384615384615385
4,434,0.015384615384615385
4,43,0.015384615384615385
4,431,0.015384615384615385
4,432,0.015384615384615385
4,41,0.015384615384615385
4,4111,0.015384615384615385
4,4110,0.015384615384615385
4,4510,0.015384615384615385
4,122,0.015384615384615385
4,444,0.015384615384615385
4,445,0.015384615384615385
4,441,0.015384615384615385
4,442,0.015384615384615385
4,443,0.015384615384615385
4,315,0.03076923076923077
4,313,0.015384615384615385
4,311,0.015384615384615385
4,418,0.015384615384615385
4,453,0.015384615384615385
4,417,0.015384615384615385
4,454,0.015384615384615385
4,416,0.03076923076923077
4,451,0.015384615384615385
4,415,0.015384615384615385
4,452,0.015384615384615385
4,457,0.015384615384615385
4,458,0.015384615384615385
4,455,0.03076923076923077
4,419,0.015384615384615385
4,456,0.015384615384615385
4,459,0.015384615384615385
4,414,0.015384615384615385
4,413,0.015384615384615385
4,412,0.015384615384615385
4,411,0.015384615384615385
4,3115,0.015384615384615385
4,327,0.015384615384615385
4,328,0.015384615384615385
4,323,0.015384615384615385
4,324,0.015384615384615385
4,325,0.015384615384615385
4,326,0.015384615384615385
4,461,0.015384615384615385
4,321,0.015384615384615385
4,322,0.015384615384615385
4,462,0.015384615384615385
4,463,0.015384615384615385
4,426,0.015384615384615385
4,464,0.015384615384615385
4,465,0.015384615384615385
4,421,0.015384615384615385
4,423,0.03076923076923077
4,422,0.015384615384615385
4,425,0.015384615384615385
4,424,0.015384615384615385
